Instance;Algorithme;Poids_Total;Poids_Min;Poids_Max;Poids_Moyenne;Temps_ms;Statut
brock/brock200_1.clq;Q3_FI_Seed_0;1751;;;;0.057616;OK
brock/brock200_1.clq;Q3_HC_Seed_0;2028;;;;3.37297;OK
brock/brock200_1.clq;Q3_FI_Seed_1;1791;;;;0.059458;OK
brock/brock200_1.clq;Q3_HC_Seed_1;2022;;;;2.44867;OK
brock/brock200_1.clq;Q3_FI_Seed_2;1336;;;;0.05326;OK
brock/brock200_1.clq;Q3_HC_Seed_2;2066;;;;4.36572;OK
brock/brock200_1.clq;Q3_FI_Seed_3;1464;;;;0.054472;OK
brock/brock200_1.clq;Q3_HC_Seed_3;2140;;;;4.63363;OK
brock/brock200_1.clq;Q3_FI_Seed_4;1580;;;;0.052943;OK
brock/brock200_1.clq;Q3_HC_Seed_4;1776;;;;2.70786;OK
brock/brock200_1.clq;Q3_FI_Seed_5;2134;;;;0.055895;OK
brock/brock200_1.clq;Q3_HC_Seed_5;2531;;;;2.52713;OK
brock/brock200_1.clq;Q3_FI_Seed_6;955;;;;0.056275;OK
brock/brock200_1.clq;Q3_HC_Seed_6;1852;;;;4.63078;OK
brock/brock200_1.clq;Q3_FI_Seed_7;1210;;;;0.029614;OK
brock/brock200_1.clq;Q3_HC_Seed_7;1833;;;;2.00682;OK
brock/brock200_1.clq;Q3_FI_Seed_8;1635;;;;0.026721;OK
brock/brock200_1.clq;Q3_HC_Seed_8;2229;;;;1.91028;OK
brock/brock200_1.clq;Q3_FI_Seed_9;1197;;;;0.027528;OK
brock/brock200_1.clq;Q3_HC_Seed_9;2112;;;;2.38692;OK
brock/brock200_1.clq;Q3_FI_STATS_SUMMARY;;955;2134;1505.3;0.473782;OK
brock/brock200_1.clq;Q3_HC_STATS_SUMMARY;;1776;2531;2058.9;30.9908;OK
brock/brock200_1.clq;Q3_Static_Poids;1926;;;;0.028138;OK
brock/brock200_1.clq;Q3_Static_Hybride;2243;;;;0.055094;OK
brock/brock200_1.clq;Q3_Dynamic_Hybride;2253;;;;2.59807;OK
brock/brock200_2.clq;Q3_FI_Seed_0;516;;;;0.021024;OK
brock/brock200_2.clq;Q3_HC_Seed_0;997;;;;0.692727;OK
brock/brock200_2.clq;Q3_FI_Seed_1;831;;;;0.019448;OK
brock/brock200_2.clq;Q3_HC_Seed_1;1187;;;;0.677519;OK
brock/brock200_2.clq;Q3_FI_Seed_2;559;;;;0.01987;OK
brock/brock200_2.clq;Q3_HC_Seed_2;1094;;;;0.485005;OK
brock/brock200_2.clq;Q3_FI_Seed_3;615;;;;0.019338;OK
brock/brock200_2.clq;Q3_HC_Seed_3;990;;;;0.610826;OK
brock/brock200_2.clq;Q3_FI_Seed_4;1168;;;;0.019888;OK
brock/brock200_2.clq;Q3_HC_Seed_4;1180;;;;0.282299;OK
brock/brock200_2.clq;Q3_FI_Seed_5;609;;;;0.019101;OK
brock/brock200_2.clq;Q3_HC_Seed_5;1265;;;;0.661253;OK
brock/brock200_2.clq;Q3_FI_Seed_6;785;;;;0.022151;OK
brock/brock200_2.clq;Q3_HC_Seed_6;1069;;;;0.377627;OK
brock/brock200_2.clq;Q3_FI_Seed_7;748;;;;0.020138;OK
brock/brock200_2.clq;Q3_HC_Seed_7;1041;;;;0.405505;OK
brock/brock200_2.clq;Q3_FI_Seed_8;622;;;;0.028471;OK
brock/brock200_2.clq;Q3_HC_Seed_8;786;;;;1.41185;OK
brock/brock200_2.clq;Q3_FI_Seed_9;458;;;;0.046652;OK
brock/brock200_2.clq;Q3_HC_Seed_9;957;;;;1.96416;OK
brock/brock200_2.clq;Q3_FI_STATS_SUMMARY;;458;1168;691.1;0.236081;OK
brock/brock200_2.clq;Q3_HC_STATS_SUMMARY;;786;1265;1056.6;7.56877;OK
brock/brock200_2.clq;Q3_Static_Poids;1259;;;;0.049986;OK
brock/brock200_2.clq;Q3_Static_Hybride;1093;;;;0.107587;OK
brock/brock200_2.clq;Q3_Dynamic_Hybride;1316;;;;3.61666;OK
brock/brock200_3.clq;Q3_FI_Seed_0;685;;;;0.023633;OK
brock/brock200_3.clq;Q3_HC_Seed_0;1655;;;;1.08088;OK
brock/brock200_3.clq;Q3_FI_Seed_1;1003;;;;0.022657;OK
brock/brock200_3.clq;Q3_HC_Seed_1;1211;;;;0.457666;OK
brock/brock200_3.clq;Q3_FI_Seed_2;1298;;;;0.022396;OK
brock/brock200_3.clq;Q3_HC_Seed_2;1340;;;;0.747027;OK
brock/brock200_3.clq;Q3_FI_Seed_3;819;;;;0.023129;OK
brock/brock200_3.clq;Q3_HC_Seed_3;1162;;;;0.747667;OK
brock/brock200_3.clq;Q3_FI_Seed_4;1265;;;;0.021841;OK
brock/brock200_3.clq;Q3_HC_Seed_4;1671;;;;1.03123;OK
brock/brock200_3.clq;Q3_FI_Seed_5;1115;;;;0.021897;OK
brock/brock200_3.clq;Q3_HC_Seed_5;1642;;;;0.985112;OK
brock/brock200_3.clq;Q3_FI_Seed_6;603;;;;0.02265;OK
brock/brock200_3.clq;Q3_HC_Seed_6;1519;;;;0.958517;OK
brock/brock200_3.clq;Q3_FI_Seed_7;1104;;;;0.021688;OK
brock/brock200_3.clq;Q3_HC_Seed_7;1245;;;;0.444059;OK
brock/brock200_3.clq;Q3_FI_Seed_8;636;;;;0.023982;OK
brock/brock200_3.clq;Q3_HC_Seed_8;869;;;;0.878854;OK
brock/brock200_3.clq;Q3_FI_Seed_9;730;;;;0.02124;OK
brock/brock200_3.clq;Q3_HC_Seed_9;1279;;;;0.6397;OK
brock/brock200_3.clq;Q3_FI_STATS_SUMMARY;;603;1298;925.8;0.225113;OK
brock/brock200_3.clq;Q3_HC_STATS_SUMMARY;;869;1671;1359.3;7.97072;OK
brock/brock200_3.clq;Q3_Static_Poids;1737;;;;0.025782;OK
brock/brock200_3.clq;Q3_Static_Hybride;1624;;;;0.05131;OK
brock/brock200_3.clq;Q3_Dynamic_Hybride;1792;;;;1.96445;OK
brock/brock200_4.clq;Q3_FI_Seed_0;669;;;;0.026613;OK
brock/brock200_4.clq;Q3_HC_Seed_0;1545;;;;1.10048;OK
brock/brock200_4.clq;Q3_FI_Seed_1;1331;;;;0.024139;OK
brock/brock200_4.clq;Q3_HC_Seed_1;1488;;;;0.931133;OK
brock/brock200_4.clq;Q3_FI_Seed_2;1125;;;;0.024441;OK
brock/brock200_4.clq;Q3_HC_Seed_2;1297;;;;0.574797;OK
brock/brock200_4.clq;Q3_FI_Seed_3;1221;;;;0.022009;OK
brock/brock200_4.clq;Q3_HC_Seed_3;1904;;;;1.16995;OK
brock/brock200_4.clq;Q3_FI_Seed_4;1179;;;;0.024087;OK
brock/brock200_4.clq;Q3_HC_Seed_4;1635;;;;1.13555;OK
brock/brock200_4.clq;Q3_FI_Seed_5;1489;;;;0.024284;OK
brock/brock200_4.clq;Q3_HC_Seed_5;1621;;;;0.571799;OK
brock/brock200_4.clq;Q3_FI_Seed_6;851;;;;0.024038;OK
brock/brock200_4.clq;Q3_HC_Seed_6;1388;;;;0.892454;OK
brock/brock200_4.clq;Q3_FI_Seed_7;1112;;;;0.024813;OK
brock/brock200_4.clq;Q3_HC_Seed_7;1870;;;;1.05522;OK
brock/brock200_4.clq;Q3_FI_Seed_8;1037;;;;0.025727;OK
brock/brock200_4.clq;Q3_HC_Seed_8;1435;;;;1.23169;OK
brock/brock200_4.clq;Q3_FI_Seed_9;851;;;;0.025574;OK
brock/brock200_4.clq;Q3_HC_Seed_9;1645;;;;1.45022;OK
brock/brock200_4.clq;Q3_FI_STATS_SUMMARY;;669;1489;1086.5;0.245725;OK
brock/brock200_4.clq;Q3_HC_STATS_SUMMARY;;1297;1904;1582.8;10.1133;OK
brock/brock200_4.clq;Q3_Static_Poids;1778;;;;0.026868;OK
brock/brock200_4.clq;Q3_Static_Hybride;1494;;;;0.05099;OK
brock/brock200_4.clq;Q3_Dynamic_Hybride;1778;;;;2.0413;OK
brock/brock400_1.clq;Q3_FI_Seed_0;1736;;;;0.050094;OK
brock/brock400_1.clq;Q3_HC_Seed_0;2430;;;;5.17083;OK
brock/brock400_1.clq;Q3_FI_Seed_1;1836;;;;0.053795;OK
brock/brock400_1.clq;Q3_HC_Seed_1;2447;;;;8.78537;OK
brock/brock400_1.clq;Q3_FI_Seed_2;1646;;;;0.053645;OK
brock/brock400_1.clq;Q3_HC_Seed_2;2092;;;;4.24861;OK
brock/brock400_1.clq;Q3_FI_Seed_3;1468;;;;0.051798;OK
brock/brock400_1.clq;Q3_HC_Seed_3;2171;;;;5.31839;OK
brock/brock400_1.clq;Q3_FI_Seed_4;1611;;;;0.05153;OK
brock/brock400_1.clq;Q3_HC_Seed_4;2068;;;;3.96438;OK
brock/brock400_1.clq;Q3_FI_Seed_5;1266;;;;0.049747;OK
brock/brock400_1.clq;Q3_HC_Seed_5;2262;;;;5.6017;OK
brock/brock400_1.clq;Q3_FI_Seed_6;1678;;;;0.051773;OK
brock/brock400_1.clq;Q3_HC_Seed_6;2359;;;;4.04702;OK
brock/brock400_1.clq;Q3_FI_Seed_7;1480;;;;0.052458;OK
brock/brock400_1.clq;Q3_HC_Seed_7;2324;;;;6.18076;OK
brock/brock400_1.clq;Q3_FI_Seed_8;1426;;;;0.049304;OK
brock/brock400_1.clq;Q3_HC_Seed_8;2762;;;;6.05882;OK
brock/brock400_1.clq;Q3_FI_Seed_9;1645;;;;0.052146;OK
brock/brock400_1.clq;Q3_HC_Seed_9;2309;;;;3.67962;OK
brock/brock400_1.clq;Q3_FI_STATS_SUMMARY;;1266;1836;1579.2;0.51629;OK
brock/brock400_1.clq;Q3_HC_STATS_SUMMARY;;2068;2762;2322.4;53.0555;OK
brock/brock400_1.clq;Q3_Static_Poids;2781;;;;0.095542;OK
brock/brock400_1.clq;Q3_Static_Hybride;2891;;;;0.174526;OK
brock/brock400_1.clq;Q3_Dynamic_Hybride;2716;;;;9.39864;OK
brock/brock400_2.clq;Q3_FI_Seed_0;1701;;;;0.053141;OK
brock/brock400_2.clq;Q3_HC_Seed_0;2150;;;;2.50954;OK
brock/brock400_2.clq;Q3_FI_Seed_1;1674;;;;0.050175;OK
brock/brock400_2.clq;Q3_HC_Seed_1;2465;;;;7.16342;OK
brock/brock400_2.clq;Q3_FI_Seed_2;1538;;;;0.052877;OK
brock/brock400_2.clq;Q3_HC_Seed_2;2690;;;;7.48721;OK
brock/brock400_2.clq;Q3_FI_Seed_3;1396;;;;0.051475;OK
brock/brock400_2.clq;Q3_HC_Seed_3;1968;;;;3.61774;OK
brock/brock400_2.clq;Q3_FI_Seed_4;2038;;;;0.049661;OK
brock/brock400_2.clq;Q3_HC_Seed_4;2742;;;;5.42414;OK
brock/brock400_2.clq;Q3_FI_Seed_5;2088;;;;0.054825;OK
brock/brock400_2.clq;Q3_HC_Seed_5;2817;;;;5.62819;OK
brock/brock400_2.clq;Q3_FI_Seed_6;1760;;;;0.051389;OK
brock/brock400_2.clq;Q3_HC_Seed_6;2041;;;;3.04647;OK
brock/brock400_2.clq;Q3_FI_Seed_7;1560;;;;0.049179;OK
brock/brock400_2.clq;Q3_HC_Seed_7;2124;;;;2.86195;OK
brock/brock400_2.clq;Q3_FI_Seed_8;1999;;;;0.051463;OK
brock/brock400_2.clq;Q3_HC_Seed_8;2586;;;;3.36926;OK
brock/brock400_2.clq;Q3_FI_Seed_9;1726;;;;0.06136;OK
brock/brock400_2.clq;Q3_HC_Seed_9;2417;;;;4.00277;OK
brock/brock400_2.clq;Q3_FI_STATS_SUMMARY;;1396;2088;1748;0.525545;OK
brock/brock400_2.clq;Q3_HC_STATS_SUMMARY;;1968;2817;2400;45.1107;OK
brock/brock400_2.clq;Q3_Static_Poids;2577;;;;0.095094;OK
brock/brock400_2.clq;Q3_Static_Hybride;2571;;;;0.182994;OK
brock/brock400_2.clq;Q3_Dynamic_Hybride;2599;;;;10.9841;OK
brock/brock400_3.clq;Q3_FI_Seed_0;1825;;;;0.052099;OK
brock/brock400_3.clq;Q3_HC_Seed_0;2558;;;;7.71862;OK
brock/brock400_3.clq;Q3_FI_Seed_1;2158;;;;0.082116;OK
brock/brock400_3.clq;Q3_HC_Seed_1;2964;;;;5.98448;OK
brock/brock400_3.clq;Q3_FI_Seed_2;1855;;;;0.051533;OK
brock/brock400_3.clq;Q3_HC_Seed_2;2528;;;;4.75632;OK
brock/brock400_3.clq;Q3_FI_Seed_3;1465;;;;0.053296;OK
brock/brock400_3.clq;Q3_HC_Seed_3;1605;;;;2.89434;OK
brock/brock400_3.clq;Q3_FI_Seed_4;1396;;;;0.049708;OK
brock/brock400_3.clq;Q3_HC_Seed_4;2566;;;;8.04345;OK
brock/brock400_3.clq;Q3_FI_Seed_5;2125;;;;0.054414;OK
brock/brock400_3.clq;Q3_HC_Seed_5;2903;;;;4.57083;OK
brock/brock400_3.clq;Q3_FI_Seed_6;1625;;;;0.052406;OK
brock/brock400_3.clq;Q3_HC_Seed_6;2414;;;;4.86267;OK
brock/brock400_3.clq;Q3_FI_Seed_7;1438;;;;0.050041;OK
brock/brock400_3.clq;Q3_HC_Seed_7;2572;;;;5.86759;OK
brock/brock400_3.clq;Q3_FI_Seed_8;1963;;;;0.052651;OK
brock/brock400_3.clq;Q3_HC_Seed_8;2335;;;;3.98778;OK
brock/brock400_3.clq;Q3_FI_Seed_9;1558;;;;0.049235;OK
brock/brock400_3.clq;Q3_HC_Seed_9;3264;;;;9.28845;OK
brock/brock400_3.clq;Q3_FI_STATS_SUMMARY;;1396;2158;1740.8;0.547499;OK
brock/brock400_3.clq;Q3_HC_STATS_SUMMARY;;1605;3264;2570.9;57.9745;OK
brock/brock400_3.clq;Q3_Static_Poids;2834;;;;0.097729;OK
brock/brock400_3.clq;Q3_Static_Hybride;2915;;;;0.163948;OK
brock/brock400_3.clq;Q3_Dynamic_Hybride;3042;;;;9.58781;OK
brock/brock400_4.clq;Q3_FI_Seed_0;1782;;;;0.052003;OK
brock/brock400_4.clq;Q3_HC_Seed_0;2722;;;;7.77837;OK
brock/brock400_4.clq;Q3_FI_Seed_1;1344;;;;0.061387;OK
brock/brock400_4.clq;Q3_HC_Seed_1;2213;;;;5.5164;OK
brock/brock400_4.clq;Q3_FI_Seed_2;1554;;;;0.054452;OK
brock/brock400_4.clq;Q3_HC_Seed_2;2296;;;;3.69168;OK
brock/brock400_4.clq;Q3_FI_Seed_3;1461;;;;0.052486;OK
brock/brock400_4.clq;Q3_HC_Seed_3;2472;;;;7.05079;OK
brock/brock400_4.clq;Q3_FI_Seed_4;1945;;;;0.068392;OK
brock/brock400_4.clq;Q3_HC_Seed_4;2331;;;;5.14126;OK
brock/brock400_4.clq;Q3_FI_Seed_5;2204;;;;0.055672;OK
brock/brock400_4.clq;Q3_HC_Seed_5;2531;;;;6.61957;OK
brock/brock400_4.clq;Q3_FI_Seed_6;1886;;;;0.051709;OK
brock/brock400_4.clq;Q3_HC_Seed_6;2359;;;;3.11803;OK
brock/brock400_4.clq;Q3_FI_Seed_7;1504;;;;0.051233;OK
brock/brock400_4.clq;Q3_HC_Seed_7;2510;;;;6.22806;OK
brock/brock400_4.clq;Q3_FI_Seed_8;1674;;;;0.108288;OK
brock/brock400_4.clq;Q3_HC_Seed_8;2315;;;;5.96779;OK
brock/brock400_4.clq;Q3_FI_Seed_9;1755;;;;0.053006;OK
brock/brock400_4.clq;Q3_HC_Seed_9;2588;;;;6.21932;OK
brock/brock400_4.clq;Q3_FI_STATS_SUMMARY;;1344;2204;1710.9;0.608628;OK
brock/brock400_4.clq;Q3_HC_STATS_SUMMARY;;2213;2722;2433.7;57.3313;OK
brock/brock400_4.clq;Q3_Static_Poids;2433;;;;0.097065;OK
brock/brock400_4.clq;Q3_Static_Hybride;2642;;;;0.175014;OK
brock/brock400_4.clq;Q3_Dynamic_Hybride;2593;;;;9.62281;OK
brock/brock800_1.clq;Q3_FI_Seed_0;1309;;;;0.091625;OK
brock/brock800_1.clq;Q3_HC_Seed_0;2207;;;;9.0282;OK
brock/brock800_1.clq;Q3_FI_Seed_1;1311;;;;0.0815;OK
brock/brock800_1.clq;Q3_HC_Seed_1;2405;;;;7.06696;OK
brock/brock800_1.clq;Q3_FI_Seed_2;1633;;;;0.078528;OK
brock/brock800_1.clq;Q3_HC_Seed_2;1961;;;;5.41554;OK
brock/brock800_1.clq;Q3_FI_Seed_3;1329;;;;0.081065;OK
brock/brock800_1.clq;Q3_HC_Seed_3;1635;;;;5.93687;OK
brock/brock800_1.clq;Q3_FI_Seed_4;1376;;;;0.079263;OK
brock/brock800_1.clq;Q3_HC_Seed_4;2040;;;;8.36416;OK
brock/brock800_1.clq;Q3_FI_Seed_5;1478;;;;0.078266;OK
brock/brock800_1.clq;Q3_HC_Seed_5;1993;;;;6.07884;OK
brock/brock800_1.clq;Q3_FI_Seed_6;1246;;;;0.081265;OK
brock/brock800_1.clq;Q3_HC_Seed_6;1923;;;;9.50626;OK
brock/brock800_1.clq;Q3_FI_Seed_7;1401;;;;0.08094;OK
brock/brock800_1.clq;Q3_HC_Seed_7;2000;;;;6.13637;OK
brock/brock800_1.clq;Q3_FI_Seed_8;1518;;;;0.077408;OK
brock/brock800_1.clq;Q3_HC_Seed_8;2131;;;;9.6453;OK
brock/brock800_1.clq;Q3_FI_Seed_9;1198;;;;0.082833;OK
brock/brock800_1.clq;Q3_HC_Seed_9;1552;;;;5.08278;OK
brock/brock800_1.clq;Q3_FI_STATS_SUMMARY;;1198;1633;1379.9;0.812693;OK
brock/brock800_1.clq;Q3_HC_STATS_SUMMARY;;1552;2405;1984.7;72.2613;OK
brock/brock800_1.clq;Q3_Static_Poids;2340;;;;0.153823;OK
brock/brock800_1.clq;Q3_Static_Hybride;2453;;;;0.298069;OK
brock/brock800_1.clq;Q3_Dynamic_Hybride;2659;;;;29.161;OK
brock/brock800_2.clq;Q3_FI_Seed_0;1612;;;;0.086411;OK
brock/brock800_2.clq;Q3_HC_Seed_0;2214;;;;5.85936;OK
brock/brock800_2.clq;Q3_FI_Seed_1;1076;;;;0.07894;OK
brock/brock800_2.clq;Q3_HC_Seed_1;1971;;;;8.04766;OK
brock/brock800_2.clq;Q3_FI_Seed_2;1040;;;;0.079867;OK
brock/brock800_2.clq;Q3_HC_Seed_2;1757;;;;6.42745;OK
brock/brock800_2.clq;Q3_FI_Seed_3;964;;;;0.081596;OK
brock/brock800_2.clq;Q3_HC_Seed_3;2305;;;;9.26479;OK
brock/brock800_2.clq;Q3_FI_Seed_4;1814;;;;0.083265;OK
brock/brock800_2.clq;Q3_HC_Seed_4;2129;;;;6.60793;OK
brock/brock800_2.clq;Q3_FI_Seed_5;1346;;;;0.082861;OK
brock/brock800_2.clq;Q3_HC_Seed_5;2108;;;;7.21776;OK
brock/brock800_2.clq;Q3_FI_Seed_6;1412;;;;0.079351;OK
brock/brock800_2.clq;Q3_HC_Seed_6;2098;;;;9.40785;OK
brock/brock800_2.clq;Q3_FI_Seed_7;1507;;;;0.085874;OK
brock/brock800_2.clq;Q3_HC_Seed_7;2008;;;;10.0294;OK
brock/brock800_2.clq;Q3_FI_Seed_8;1942;;;;0.079492;OK
brock/brock800_2.clq;Q3_HC_Seed_8;2144;;;;5.50935;OK
brock/brock800_2.clq;Q3_FI_Seed_9;908;;;;0.079382;OK
brock/brock800_2.clq;Q3_HC_Seed_9;1830;;;;7.99337;OK
brock/brock800_2.clq;Q3_FI_STATS_SUMMARY;;908;1942;1362.1;0.817039;OK
brock/brock800_2.clq;Q3_HC_STATS_SUMMARY;;1757;2305;2056.4;76.3649;OK
brock/brock800_2.clq;Q3_Static_Poids;2365;;;;0.146372;OK
brock/brock800_2.clq;Q3_Static_Hybride;2246;;;;0.283734;OK
brock/brock800_2.clq;Q3_Dynamic_Hybride;2713;;;;31.2862;OK
brock/brock800_3.clq;Q3_FI_Seed_0;1262;;;;0.081994;OK
brock/brock800_3.clq;Q3_HC_Seed_0;2440;;;;8.1064;OK
brock/brock800_3.clq;Q3_FI_Seed_1;1432;;;;0.080289;OK
brock/brock800_3.clq;Q3_HC_Seed_1;2314;;;;11.5004;OK
brock/brock800_3.clq;Q3_FI_Seed_2;1752;;;;0.083203;OK
brock/brock800_3.clq;Q3_HC_Seed_2;1954;;;;5.01533;OK
brock/brock800_3.clq;Q3_FI_Seed_3;1473;;;;0.078882;OK
brock/brock800_3.clq;Q3_HC_Seed_3;2439;;;;8.48353;OK
brock/brock800_3.clq;Q3_FI_Seed_4;1417;;;;0.079713;OK
brock/brock800_3.clq;Q3_HC_Seed_4;1850;;;;4.91532;OK
brock/brock800_3.clq;Q3_FI_Seed_5;1473;;;;0.075532;OK
brock/brock800_3.clq;Q3_HC_Seed_5;2290;;;;5.3597;OK
brock/brock800_3.clq;Q3_FI_Seed_6;1193;;;;0.077065;OK
brock/brock800_3.clq;Q3_HC_Seed_6;2246;;;;6.04006;OK
brock/brock800_3.clq;Q3_FI_Seed_7;1735;;;;0.084624;OK
brock/brock800_3.clq;Q3_HC_Seed_7;2528;;;;8.01943;OK
brock/brock800_3.clq;Q3_FI_Seed_8;1641;;;;0.078447;OK
brock/brock800_3.clq;Q3_HC_Seed_8;1866;;;;4.95013;OK
brock/brock800_3.clq;Q3_FI_Seed_9;1107;;;;0.080231;OK
brock/brock800_3.clq;Q3_HC_Seed_9;2106;;;;7.90672;OK
brock/brock800_3.clq;Q3_FI_STATS_SUMMARY;;1107;1752;1448.5;0.79998;OK
brock/brock800_3.clq;Q3_HC_STATS_SUMMARY;;1850;2528;2203.3;70.297;OK
brock/brock800_3.clq;Q3_Static_Poids;2498;;;;0.147965;OK
brock/brock800_3.clq;Q3_Static_Hybride;2529;;;;0.311397;OK
brock/brock800_3.clq;Q3_Dynamic_Hybride;2669;;;;30.1349;OK
brock/brock800_4.clq;Q3_FI_Seed_0;1375;;;;0.080146;OK
brock/brock800_4.clq;Q3_HC_Seed_0;1846;;;;4.17074;OK
brock/brock800_4.clq;Q3_FI_Seed_1;1316;;;;0.077616;OK
brock/brock800_4.clq;Q3_HC_Seed_1;2679;;;;10.7978;OK
brock/brock800_4.clq;Q3_FI_Seed_2;1588;;;;0.081579;OK
brock/brock800_4.clq;Q3_HC_Seed_2;2155;;;;5.70847;OK
brock/brock800_4.clq;Q3_FI_Seed_3;1339;;;;0.085035;OK
brock/brock800_4.clq;Q3_HC_Seed_3;1772;;;;4.31766;OK
brock/brock800_4.clq;Q3_FI_Seed_4;1544;;;;0.082886;OK
brock/brock800_4.clq;Q3_HC_Seed_4;2350;;;;8.31116;OK
brock/brock800_4.clq;Q3_FI_Seed_5;1685;;;;0.079126;OK
brock/brock800_4.clq;Q3_HC_Seed_5;2277;;;;7.87328;OK
brock/brock800_4.clq;Q3_FI_Seed_6;1698;;;;0.079823;OK
brock/brock800_4.clq;Q3_HC_Seed_6;1956;;;;3.81828;OK
brock/brock800_4.clq;Q3_FI_Seed_7;1718;;;;0.079828;OK
brock/brock800_4.clq;Q3_HC_Seed_7;1718;;;;3.27445;OK
brock/brock800_4.clq;Q3_FI_Seed_8;1236;;;;0.09575;OK
brock/brock800_4.clq;Q3_HC_Seed_8;1635;;;;5.95305;OK
brock/brock800_4.clq;Q3_FI_Seed_9;1341;;;;0.078873;OK
brock/brock800_4.clq;Q3_HC_Seed_9;2018;;;;5.60195;OK
brock/brock800_4.clq;Q3_FI_STATS_SUMMARY;;1236;1718;1484;0.820662;OK
brock/brock800_4.clq;Q3_HC_STATS_SUMMARY;;1635;2679;2040.6;59.8268;OK
brock/brock800_4.clq;Q3_Static_Poids;2443;;;;0.153674;OK
brock/brock800_4.clq;Q3_Static_Hybride;2343;;;;0.301597;OK
brock/brock800_4.clq;Q3_Dynamic_Hybride;2447;;;;30.2441;OK
C/C125.9.clq;Q3_FI_Seed_0;1578;;;;0.032274;OK
C/C125.9.clq;Q3_HC_Seed_0;2122;;;;3.17462;OK
C/C125.9.clq;Q3_FI_Seed_1;1735;;;;0.030115;OK
C/C125.9.clq;Q3_HC_Seed_1;2288;;;;4.52661;OK
C/C125.9.clq;Q3_FI_Seed_2;1440;;;;0.030611;OK
C/C125.9.clq;Q3_HC_Seed_2;1936;;;;3.38944;OK
C/C125.9.clq;Q3_FI_Seed_3;1486;;;;0.032167;OK
C/C125.9.clq;Q3_HC_Seed_3;2384;;;;2.8691;OK
C/C125.9.clq;Q3_FI_Seed_4;1814;;;;0.033313;OK
C/C125.9.clq;Q3_HC_Seed_4;2280;;;;4.53045;OK
C/C125.9.clq;Q3_FI_Seed_5;1869;;;;0.031584;OK
C/C125.9.clq;Q3_HC_Seed_5;2190;;;;1.96987;OK
C/C125.9.clq;Q3_FI_Seed_6;1513;;;;0.031038;OK
C/C125.9.clq;Q3_HC_Seed_6;2134;;;;3.17082;OK
C/C125.9.clq;Q3_FI_Seed_7;1833;;;;0.026945;OK
C/C125.9.clq;Q3_HC_Seed_7;2246;;;;2.51293;OK
C/C125.9.clq;Q3_FI_Seed_8;1479;;;;0.035541;OK
C/C125.9.clq;Q3_HC_Seed_8;2162;;;;3.15571;OK
C/C125.9.clq;Q3_FI_Seed_9;1669;;;;0.030571;OK
C/C125.9.clq;Q3_HC_Seed_9;2311;;;;3.81048;OK
C/C125.9.clq;Q3_FI_STATS_SUMMARY;;1440;1869;1641.6;0.314159;OK
C/C125.9.clq;Q3_HC_STATS_SUMMARY;;1936;2384;2205.3;33.11;OK
C/C125.9.clq;Q3_Static_Poids;2295;;;;0.030749;OK
C/C125.9.clq;Q3_Static_Hybride;2295;;;;0.046636;OK
C/C125.9.clq;Q3_Dynamic_Hybride;2293;;;;1.89634;OK
C/C250.9.clq;Q3_FI_Seed_0;2800;;;;0.061382;OK
C/C250.9.clq;Q3_HC_Seed_0;4164;;;;11.0788;OK
C/C250.9.clq;Q3_FI_Seed_1;2754;;;;0.060752;OK
C/C250.9.clq;Q3_HC_Seed_1;3905;;;;12.2427;OK
C/C250.9.clq;Q3_FI_Seed_2;2997;;;;0.061011;OK
C/C250.9.clq;Q3_HC_Seed_2;3827;;;;7.78796;OK
C/C250.9.clq;Q3_FI_Seed_3;2156;;;;0.056719;OK
C/C250.9.clq;Q3_HC_Seed_3;4205;;;;10.8676;OK
C/C250.9.clq;Q3_FI_Seed_4;2708;;;;0.072148;OK
C/C250.9.clq;Q3_HC_Seed_4;4392;;;;17.0766;OK
C/C250.9.clq;Q3_FI_Seed_5;3031;;;;0.061251;OK
C/C250.9.clq;Q3_HC_Seed_5;3803;;;;9.93684;OK
C/C250.9.clq;Q3_FI_Seed_6;2103;;;;0.059064;OK
C/C250.9.clq;Q3_HC_Seed_6;4529;;;;19.9188;OK
C/C250.9.clq;Q3_FI_Seed_7;1924;;;;0.059922;OK
C/C250.9.clq;Q3_HC_Seed_7;3643;;;;9.32597;OK
C/C250.9.clq;Q3_FI_Seed_8;2585;;;;0.056495;OK
C/C250.9.clq;Q3_HC_Seed_8;4024;;;;11.501;OK
C/C250.9.clq;Q3_FI_Seed_9;2412;;;;0.059375;OK
C/C250.9.clq;Q3_HC_Seed_9;3872;;;;10.5459;OK
C/C250.9.clq;Q3_FI_STATS_SUMMARY;;1924;3031;2547;0.608119;OK
C/C250.9.clq;Q3_HC_STATS_SUMMARY;;3643;4529;4036.4;120.282;OK
C/C250.9.clq;Q3_Static_Poids;3836;;;;0.089949;OK
C/C250.9.clq;Q3_Static_Hybride;4077;;;;0.123857;OK
C/C250.9.clq;Q3_Dynamic_Hybride;4187;;;;8.2516;OK
C/C500.9.clq;Q3_FI_Seed_0;3235;;;;0.121173;OK
C/C500.9.clq;Q3_HC_Seed_0;5377;;;;51.5121;OK
C/C500.9.clq;Q3_FI_Seed_1;3889;;;;0.125417;OK
C/C500.9.clq;Q3_HC_Seed_1;5209;;;;51.1207;OK
